MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,RL,29.07432216075477,16870,Pave,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,3.9924581716553322,2.6008692837419268e+51,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,21.451610089716826,Gd,TA,PConc,Ex,TA,Gd,GLQ,278.7799896042266,Unf,0.0,40.94243640450549,1782.0,GasA,Ex,Y,SBrkr,7.521168714452458,0.0,0.0,9.08289175952397,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,1.6881471699168629,Gd,Attchd,8.334596539782245e+56,Fin,3.0,932.0,TA,TA,Y,27.442126468831276,14.211506007644184,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal
60,RL,17.688150986510742,23303,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9924581716553322,2.663577158603061e+51,2007,Gable,CompShg,VinylSd,VinylSd,Stone,6.183049045584293,Gd,TA,PConc,Ex,TA,Av,GLQ,237.72467477830432,Unf,0.0,43.53889478086692,1508.0,GasA,Ex,Y,SBrkr,7.35276831904173,1222.8339036382283,0.0,9.59123580507345,0.993262988983687,0.0,2,1.0685785456566268,5,0.7509550520293038,Ex,2.539562810013391,Typ,0.9032993982514254,Gd,BuiltIn,8.557020265307174e+56,Fin,3.0,640.0,TA,TA,Y,42.385097551884705,26.054423708949166,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Family
20,RL,22.67327644334346,10367,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,3.9924581716553322,2.6847927465774808e+51,2008,Hip,CompShg,VinylSd,VinylSd,Stone,23.28454336413536,Ex,TA,PConc,Ex,TA,Mn,GLQ,206.68514393588717,Unf,0.0,77.06339881735197,1739.0,GasA,Ex,Y,SBrkr,7.498845198865831,0.0,0.0,9.050731061416208,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Ex,2.31578940582546,Typ,0.9032993982514254,Gd,Attchd,8.632397356358682e+56,RFn,3.0,927.0,TA,TA,Y,38.847753753108556,10.347473657997192,0.0,0.0,0.0,0.0,0.0,6,2009,ConLI,Normal
20,RL,20.978305486822507,10872,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,3.9924581716553322,2.6425187759184894e+51,2006,Gable,CompShg,VinylSd,VinylSd,Stone,15.638464755922223,Gd,TA,PConc,Ex,Gd,Av,GLQ,209.93914692294177,Unf,0.0,59.38787723046877,1504.0,GasA,Ex,Y,SBrkr,7.368034310434999,0.0,0.0,8.862973125336337,0.993262988983687,0.0,2,0.0,2,0.7509550520293038,Ex,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.482264301434868e+56,Fin,3.0,700.0,TA,TA,Y,41.22500597400185,11.182540442807843,0.0,0.0,0.0,0.0,0.0,2,2009,WD,Normal
20,RL,25.076979170494745,13514,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,3.9924581716553322,2.6847927465774808e+51,2008,Hip,CompShg,VinylSd,VinylSd,None,23.322411961296115,Ex,TA,PConc,Ex,TA,No,GLQ,225.21690715218327,Unf,0.0,71.09601055246402,1774.0,GasA,Ex,Y,SBrkr,7.535781744364684,0.0,0.0,9.103963055632027,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Ex,2.185434739020803,Typ,0.9032993982514254,Gd,Attchd,8.632397356358682e+56,Fin,3.0,850.0,TA,TA,Y,43.52760336016777,7.647052445372069,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal
20,RL,23.16644074349088,12878,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.5802760203337385e+51,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.8048283829826,Gd,TA,PConc,Gd,TA,No,ALQ,242.21124022464613,Unf,0.0,61.70570643540964,1760.0,GasA,Ex,Y,SBrkr,7.508636641362392,0.0,0.0,9.064832968721555,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,Gd,Attchd,8.261675221337722e+56,Fin,2.0,583.0,TA,TA,Y,38.39294292065504,21.777092253569215,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
20,RL,26.301161284937002,15274,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,3.9924581716553322,2.5802760203337385e+51,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,35.64171624088309,Gd,TA,PConc,Ex,TA,No,GLQ,335.12704193763346,Unf,0.0,60.367481693180075,2452.0,GasA,Ex,Y,SBrkr,7.843244901389416,0.0,0.0,9.550782222954862,1.9774609509109007,0.0,2,0.0,3,0.7509550520293038,Ex,2.539562810013391,Typ,0.9032993982514254,Gd,Attchd,8.261675221337722e+56,Fin,3.0,886.0,TA,TA,Y,0.0,16.985566650692874,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
60,RL,24.13358785842228,13262,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9924581716553322,2.5802760203337385e+51,2004,Gable,CompShg,VinylSd,VinylSd,Stone,19.113126800965414,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,97.72875159530035,1082.0,GasA,Ex,Y,SBrkr,7.039277823978332,1577.0580390566868,0.0,9.519121817868676,0.0,0.0,3,1.0685785456566268,4,0.7509550520293038,Gd,2.539562810013391,Typ,0.9032993982514254,Gd,BuiltIn,8.261675221337722e+56,Fin,3.0,730.0,TA,TA,Y,30.12085714774264,9.707625879665787,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
20,RL,19.73935780035551,9658,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,3.9924581716553322,2.6425187759184894e+51,2006,Gable,CompShg,VinylSd,VinylSd,Stone,26.716551546023272,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,122.96672697207521,1598.0,GasA,Gd,Y,SBrkr,7.416270722508995,0.0,0.0,8.93207041727925,0.0,0.0,2,0.0,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.482264301434868e+56,RFn,3.0,871.0,TA,TA,Y,47.67065270455427,12.066255363011457,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
120,RL,15.268788458997811,6904,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,3.9924581716553322,2.6216165111081797e+51,2005,Gable,CompShg,VinylSd,VinylSd,Stone,21.535355591182103,Gd,TA,PConc,Gd,TA,Av,ALQ,179.43240852103574,Unf,0.0,63.45890141479828,1358.0,GasA,Ex,Y,SBrkr,7.247115428248698,0.0,0.0,8.690467648455282,0.0,0.0,2,0.0,2,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.408124652151017e+56,RFn,2.0,484.0,TA,TA,Y,42.385097551884705,9.164406334939471,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal
120,RL,12.352001801804148,5122,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,3.9924581716553322,2.6216165111081797e+51,2005,Gable,CompShg,VinylSd,VinylSd,Stone,16.41680681209771,Gd,TA,PConc,Gd,TA,Av,GLQ,186.4233141027675,Unf,0.0,56.14206756796044,1306.0,GasA,Ex,Y,SBrkr,7.207748447883993,0.0,0.0,8.63452338022578,0.993262988983687,0.0,2,0.0,1,0.7509550520293038,Gd,1.8700913302730977,Typ,0.9032993982514254,Gd,Attchd,8.408124652151017e+56,RFn,2.0,624.0,TA,TA,Y,39.14930952712864,12.381227482065706,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal
120,RL,21.495515593319897,10307,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,3.9924581716553322,2.663577158603061e+51,2008,Gable,CompShg,VinylSd,VinylSd,Stone,18.621610860557787,Gd,TA,PConc,Gd,TA,No,GLQ,185.65148634408007,Unf,0.0,59.916755197211955,1350.0,GasA,Ex,Y,SBrkr,7.247115428248698,0.0,0.0,8.690467648455282,0.993262988983687,0.0,2,0.0,2,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.632397356358682e+56,RFn,2.0,484.0,TA,TA,Y,42.385097551884705,7.647052445372069,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal
20,RL,24.765030789667176,14836,Pave,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,3.9924581716553322,2.6008692837419268e+51,2005,Hip,CompShg,CemntBd,CmentBd,Stone,35.77386578437112,Ex,TA,PConc,Ex,TA,Gd,GLQ,356.3727949614077,Unf,0.0,49.6473896683262,2492.0,GasA,Ex,Y,SBrkr,7.8595786010763895,0.0,0.0,9.574705497831207,0.993262988983687,0.0,2,1.0685785456566268,2,0.7509550520293038,Ex,2.31578940582546,Typ,0.9032993982514254,Ex,Attchd,8.334596539782245e+56,Fin,3.0,949.0,TA,TA,Y,47.1302280981856,24.199249909530575,0.0,0.0,0.0,0.0,0.0,2,2009,WD,Abnorml
20,RL,27.343514896796677,15262,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,3.9924581716553322,2.5802760203337385e+51,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,29.32856504697108,Gd,TA,PConc,Ex,TA,Gd,GLQ,282.21625351780597,Unf,0.0,71.82782454986199,2200.0,GasA,Ex,Y,SBrkr,7.7337901647568685,0.0,0.0,9.390955322972854,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Ex,2.31578940582546,Typ,0.9032993982514254,Gd,Attchd,8.261675221337722e+56,Fin,3.0,685.0,TA,TA,Y,44.653474695634294,11.521935874799524,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
120,RL,14.62718346612458,7390,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,3.9924581716553322,2.6847927465774808e+51,2009,Hip,CompShg,MetalSd,MetalSd,BrkFace,24.17306667097729,Ex,TA,PConc,Ex,TA,No,GLQ,173.7648563397337,Unf,0.0,97.83530963266311,1884.0,GasA,Ex,Y,SBrkr,7.577323873327823,0.0,0.0,9.163946282149139,0.993262988983687,0.0,2,0.0,2,0.7509550520293038,Ex,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.632397356358682e+56,Fin,2.0,649.0,TA,TA,Y,47.80521871814915,14.913027425881669,0.0,0.0,0.0,0.0,0.0,5,2009,New,Partial
120,RL,15.479050510033073,6472,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,3.9924581716553322,2.6847927465774808e+51,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,30.163598581088912,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,116.17914842105421,1451.0,GasA,Ex,Y,SBrkr,7.317379310267613,0.0,0.0,8.79058471102887,0.0,0.0,2,0.0,2,0.7509550520293038,Ex,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.632397356358682e+56,RFn,2.0,539.0,TA,TA,Y,42.385097551884705,9.968407216348508,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal
20,RL,29.07432216075477,16770,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,3.9924581716553322,2.55983565430044e+51,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,22.746096734311525,Gd,TA,PConc,Ex,TA,Gd,GLQ,232.9223232808432,Unf,0.0,63.02382411513048,1712.0,GasA,Ex,Y,SBrkr,7.48074227055734,0.0,0.0,9.024676311412932,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,Gd,Attchd,8.189355988273433e+56,RFn,3.0,701.0,TA,TA,Y,46.03873303970724,21.373289299488885,0.0,0.0,0.0,0.0,0.0,9,2009,WD,Normal
120,RL,15.479050510033073,3480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,3.9924581716553322,2.5802760203337385e+51,2003,Gable,CompShg,VinylSd,VinylSd,Stone,17.95796058650431,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,113.99654868110281,1405.0,GasA,Ex,Y,SBrkr,7.281423648157326,0.0,0.0,8.739309944165857,0.0,0.0,2,0.0,2,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,TA,Attchd,8.261675221337722e+56,RFn,2.0,478.0,TA,TA,Y,35.75594117470423,9.164406334939471,0.0,0.0,0.0,0.0,0.0,11,2009,WD,Normal
60,RL,18.45025207026317,10928,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,3.9924581716553322,2.6216165111081797e+51,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,77.31540536950554,728.0,GasA,Ex,Y,SBrkr,6.618890082993367,870.554911123044,0.0,8.79058471102887,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,Gd,Attchd,8.408124652151017e+56,Fin,2.0,390.0,TA,TA,Y,27.625118948564253,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
60,RL,17.299459180269814,8918,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9924581716553322,2.6216165111081797e+51,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,78.38002181006503,745.0,GasA,Ex,Y,SBrkr,6.642132905146812,891.5334742692421,0.0,8.823829078574178,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.9032993982514254,Gd,Attchd,8.408124652151017e+56,Fin,2.0,392.0,TA,TA,Y,13.906614861860993,6.583412400957801,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
120,RL,14.409522904156372,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,3.9924581716553322,2.6216165111081797e+51,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.454536514996997,Gd,TA,PConc,Gd,TA,Av,GLQ,9.368207287520512,Unf,0.0,104.085307408889,1220.0,GasA,Ex,Y,SBrkr,7.139074221888267,0.0,0.0,8.537185539995244,0.0,0.0,2,0.0,2,0.7509550520293038,Gd,1.8700913302730977,Typ,0.9032993982514254,Gd,Attchd,8.408124652151017e+56,Fin,2.0,397.0,TA,TA,Y,27.625118948564253,5.7785432696486785,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal
80,RL,17.688150986510742,9434,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,3.9924581716553322,2.6008692837419268e+51,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,52.84120086146885,384.0,GasA,Ex,Y,SBrkr,6.640780393422447,749.9350263393187,0.0,8.707272527176276,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,Gd,BuiltIn,8.334596539782245e+56,Fin,2.0,400.0,TA,TA,Y,27.625118948564253,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal
60,RL,18.261565182863645,7984,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.6008692837419268e+51,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,19.776330375884857,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,85.79945768290037,868.0,GasA,Ex,Y,SBrkr,6.796031549920388,912.5272687187286,0.0,8.953535462827299,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.9032993982514254,Gd,BuiltIn,8.334596539782245e+56,Fin,2.0,436.0,TA,TA,Y,31.15582028236734,10.71328991531381,0.0,0.0,0.0,0.0,0.0,9,2009,WD,Normal
60,RL,18.071671142288803,10125,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.6008692837419268e+51,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,84.50647964961226,846.0,GasA,Ex,Y,SBrkr,6.77017181765844,895.2371643096392,0.0,8.921223442591824,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.9032993982514254,Gd,Attchd,8.334596539782245e+56,Fin,2.0,434.0,TA,TA,Y,56.63345897044597,10.71328991531381,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
60,RL,20.489586915653494,8965,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.5802760203337385e+51,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,149.6730408648622,Unf,0.0,27.462219655318258,782.0,GasA,Ex,Y,SBrkr,6.72138708555942,815.0995626948549,0.0,8.822861627490544,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,Gd,Attchd,8.261675221337722e+56,Fin,2.0,400.0,TA,TA,Y,0.0,13.566774347783912,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
60,RL,20.489586915653494,8174,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.5802760203337385e+51,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,122.20871757735881,Unf,0.0,36.12507404243885,698.0,GasA,Ex,Y,SBrkr,6.576520711179964,767.1319373284217,0.0,8.673473769328481,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.9032993982514254,TA,Attchd,8.261675221337722e+56,Fin,2.0,393.0,TA,TA,Y,27.625118948564253,11.632856390872336,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal
60,RL,20.489586915653494,12891,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,3.9924581716553322,2.55983565430044e+51,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,149.50543700415983,Unf,0.0,37.708606417620985,870.0,GasA,Ex,Y,SBrkr,6.807570550650472,1365.18888024914,0.0,9.25413253851658,0.993262988983687,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,Gd,BuiltIn,8.189355988273433e+56,Fin,3.0,644.0,TA,TA,Y,0.0,10.71328991531381,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
80,RL,18.071671142288803,9734,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,3.9924581716553322,2.6008692837419268e+51,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,72.2141859175528,Rec,7.220479586205243,10.9207475864407,384.0,GasA,Ex,Y,SBrkr,6.640780393422447,749.9350263393187,0.0,8.707272527176276,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,BuiltIn,8.334596539782245e+56,Fin,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal
60,RL,14.189865654468782,8433,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9924581716553322,2.51940938229464e+51,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,154.83434861728256,Unf,0.0,24.924947992357232,794.0,GasA,Ex,Y,SBrkr,6.737502111289787,829.8766019419237,0.0,8.846864887880074,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,TA,Attchd,8.046505114949444e+56,Fin,2.0,394.0,TA,TA,Y,0.0,13.280563795230389,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
80,RL,18.261565182863645,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,3.9924581716553322,2.4994213773025585e+51,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,52.84120086146885,384.0,GasA,Ex,Y,SBrkr,6.680587721810868,781.8816212862083,0.0,8.76466151847243,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,TA,BuiltIn,7.9759642277471e+56,RFn,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal
60,RL,20.489586915653494,15896,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,3.9924581716553322,2.4994213773025585e+51,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,20.233819208700844,Gd,TA,PConc,Gd,TA,No,ALQ,191.33484211285474,Unf,0.0,42.20643172703786,1177.0,GasA,Ex,Y,SBrkr,7.141550101835304,1318.9332989666002,0.0,9.46402828252186,0.993262988983687,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,TA,BuiltIn,7.9759642277471e+56,Fin,3.0,658.0,TA,TA,Y,56.38883644873135,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal
80,RL,18.637758163278026,7848,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,4.680717059976833,2.4994213773025585e+51,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,52.84120086146885,384.0,GasA,Ex,Y,SBrkr,6.680587721810868,781.8816212862083,0.0,8.76466151847243,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,TA,BuiltIn,7.9759642277471e+56,Fin,2.0,410.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
60,RL,25.69366780866005,12720,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.9924581716553322,2.51940938229464e+51,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,17.263099881619514,Gd,TA,PConc,Gd,TA,Mn,GLQ,229.6523535498594,Unf,0.0,43.91441121529016,1455.0,GasA,Ex,Y,SBrkr,7.324281841271229,1484.1713236863795,0.0,9.686347310762788,0.993262988983687,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.539562810013391,Typ,1.6881471699168629,TA,BuiltIn,8.046505114949444e+56,RFn,3.0,810.0,TA,TA,Y,50.58362690388339,8.285665756095147,0.0,0.0,0.0,0.0,0.0,9,2009,WD,Normal
20,RL,23.431593271286463,10750,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,3.9924581716553322,2.4016912872533763e+51,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,33.57825375563877,Gd,TA,PConc,Gd,TA,Av,BLQ,71.10954457590235,GLQ,14.38834054725287,42.01369296499745,2024.0,GasA,Ex,Y,SBrkr,7.668905875729884,0.0,0.0,9.296609389133001,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,1.6881471699168629,Gd,Attchd,7.6319233564580805e+56,Fin,3.0,815.0,TA,TA,Y,40.93211466787643,11.632856390872336,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
60,RL,21.323980960605425,9085,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.4209460563553538e+51,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,23.36020397579102,Gd,TA,PConc,Gd,TA,No,GLQ,176.29225451760266,Unf,0.0,41.23651048856983,1070.0,GasA,Ex,Y,SBrkr,7.029194442856511,1166.7784688950994,0.0,9.295188490036937,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.9032993982514254,TA,Attchd,7.699591356662499e+56,Fin,2.0,647.0,TA,TA,Y,56.143610400936204,15.904956895099067,14.46026079551562,0.0,0.0,0.0,0.0,11,2009,WD,Normal
60,RL,23.431593271286463,11692,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.9924581716553322,2.382580120219422e+51,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,26.362729244944013,Gd,TA,PConc,Gd,TA,No,GLQ,144.95288149609908,Unf,0.0,65.39137068803564,1173.0,GasA,Ex,Y,SBrkr,7.134934222482912,1229.0672477459605,0.0,9.412187275321273,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,TA,Attchd,7.564816576870671e+56,RFn,2.0,623.0,TA,TA,Y,39.5992186282124,20.294799043852436,0.0,0.0,0.0,0.0,0.0,10,2009,WD,Normal
20,RL,22.50739286081315,11194,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,3.9924581716553322,2.6847927465774808e+51,2008,Gable,CompShg,VinylSd,VinylSd,Stone,21.535355591182103,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,127.34685384533302,1696.0,GasA,Ex,Y,SBrkr,7.471270389074943,0.0,0.0,9.011052940884909,0.0,0.0,2,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Attchd,8.632397356358682e+56,RFn,3.0,972.0,TA,TA,Y,31.15582028236734,11.632856390872336,0.0,0.0,0.0,0.0,0.0,9,2009,WD,Normal
